name,developers,is_free,negative,owners,positive,publishers,release_yyyy_mm,category_descriptions,genre_descriptions,tags_list
SOMA,['Frictional Games'],False,1835,"2,000,000 .. 5,000,000",43530,['Frictional Games'],2015-09-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']","['Horror', 'Psychological Horror', 'Atmospheric', 'Dark', 'Story Rich', 'Survival Horror', 'Exploration', 'Sci-fi', 'Gore', 'First-Person', 'Lovecraftian', 'Singleplayer', 'Puzzle', 'Adventure', 'Walking Simulator', 'Indie', 'Action', 'Philosophical', 'Mystery', 'Drama']"
Vampire: The Masquerade - Bloodhunt,['Sharkmob AB'],True,13651,"2,000,000 .. 5,000,000",43433,['Sharkmob AB'],2022-04-01,"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases']","['Action', 'Free To Play']","['Multiplayer', 'Battle Royale', 'Vampire', 'PvP', 'Third-Person Shooter', 'Combat', 'Survival', 'Shooter', 'Supernatural', 'Action', 'Free to Play', 'Parkour', 'Realistic', 'Third Person', 'Dark', '3D', 'Gothic', 'Stylized', 'Character Customization', 'Tactical']"
Realm Royale Reforged,['Heroic Leap Games'],False,13520,"5,000,000 .. 10,000,000",43223,['Hi-Rez Studios'],2018-06-01,"['Multi-player', 'PvP', 'Online PvP', 'Partial Controller Support', 'Family Sharing']","['Action', 'Free To Play', 'Early Access']","['Battle Royale', 'Free to Play', 'Multiplayer', 'Shooter', 'Survival', 'Early Access', 'PvP', 'Action', 'Third-Person Shooter', 'Third Person', 'FPS', 'Competitive', 'Team-Based', 'Fantasy', 'Massively Multiplayer', 'Open World', 'Co-op', 'Online Co-Op', 'Memes', 'Singleplayer']"
Granblue Fantasy: Relink,"['Cygames, Inc.']",False,4883,"2,000,000 .. 5,000,000",43116,"['Cygames, Inc.']",2024-01-01,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'RPG']","['Anime', 'JRPG', 'Action RPG', 'Action', 'Online Co-Op', 'Multiplayer', 'Fantasy', 'RPG', 'Singleplayer', 'Female Protagonist', 'Third Person', 'Spectacle fighter', 'Hack and Slash', '3D', 'Controller', 'Magic', 'Swordplay', 'PvE', 'Dragons', 'Tutorial']"
Resident Evil 6,['Capcom'],False,11727,"2,000,000 .. 5,000,000",42993,['Capcom'],2013-03-01,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure']","['Zombies', 'Action', 'Co-op', 'Third-Person Shooter', 'Horror', 'Co-op Campaign', 'Online Co-Op', 'Multiplayer', 'Adventure', 'Split Screen', 'Third Person', 'Local Co-Op', 'Shooter', 'Quick-Time Events', 'Survival Horror', 'Survival', 'Singleplayer', 'Female Protagonist', 'Atmospheric', 'Gore']"
EA SPORTS™ FIFA 21,['EA Canada'],False,13377,"1,000,000 .. 2,000,000",42906,['Electronic Arts'],2020-10-01,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'In-App Purchases']","['Simulation', 'Sports']","['Football (American)', 'Football (Soccer)', 'Sports', 'Multiplayer', 'PvP', 'Competitive', 'Controller', 'e-sports', 'Simulation', 'Local Multiplayer', 'Singleplayer', 'Online Co-Op', 'Realistic', 'Local Co-Op', 'Co-op', 'Modern', 'Casual', 'Runner', 'Great Soundtrack', 'Action']"
Resident Evil 5,['Capcom'],False,6310,"1,000,000 .. 2,000,000",42807,['Capcom'],2009-09-01,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure']","['Co-op', 'Action', 'Zombies', 'Co-op Campaign', 'Third-Person Shooter', 'Online Co-Op', 'Horror', 'Multiplayer', 'Adventure', 'Third Person', 'Survival Horror', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Quick-Time Events', 'Survival', 'Gore', 'Split Screen', 'Atmospheric']"
The Long Drive,['Genesz'],False,4666,"1,000,000 .. 2,000,000",42761,['Genesz'],2019-09-01,"['Single-player', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']","['Driving', 'Open World', 'Multiplayer', 'Survival', 'Automobile Sim', 'Exploration', 'Post-apocalyptic', 'Adventure', 'First-Person', 'Racing', 'Simulation', 'Shooter', 'Singleplayer', 'Horror', 'Early Access', 'Sexual Content', 'Indie', 'Casual', 'Realistic', 'Psychological Horror']"
Love Is All Around,['intiny'],False,2924,"1,000,000 .. 2,000,000",42490,['intiny'],2023-10-01,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'In-App Purchases', 'Steam Cloud']","['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Dating Sim', 'Sexual Content', 'Singleplayer', 'FMV', 'Visual Novel', 'Romance', 'First-Person', 'Multiple Endings', 'Choices Matter', 'Interactive Fiction', 'Story Rich', 'Immersive Sim', 'RPG', 'Choose Your Own Adventure', 'Emotional', 'Drama', 'Female Protagonist', 'Relaxing', 'Simulation', 'Multiplayer']"
太吾绘卷 The Scroll Of Taiwu,['ConchShip Games'],False,18287,"2,000,000 .. 5,000,000",42350,['ConchShip Games'],2018-09-01,"['Single-player', 'Steam Workshop', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']","['RPG', 'Martial Arts', 'Sandbox', 'Open World', 'Strategy', 'Indie', 'Early Access', 'Singleplayer', 'Adventure', 'Simulation', 'Casual', 'Rogue-lite', 'Mythology', 'Dating Sim', 'Building', 'Rogue-like', '2D', 'Strategy RPG', 'Anime', 'CRPG']"
ACE COMBAT™ 7: SKIES UNKNOWN,['Bandai Namco Studios Inc.'],False,5990,"2,000,000 .. 5,000,000",42202,['Bandai Namco Entertainment'],2019-01-01,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Simulation']","['Flight', 'Jet', 'Military', 'War', 'Shooter', 'Arcade', 'Cinematic', 'PvP', '3D', 'Action', 'First-Person', 'Story Rich', 'Simulation', 'Third Person', 'Multiplayer', 'Great Soundtrack', 'Singleplayer', 'Silent Protagonist', 'Sci-fi', 'Realistic']"
DREDGE,['Black Salt Games'],False,1839,"1,000,000 .. 2,000,000",42127,['Team17'],2023-03-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'RPG']","['Exploration', 'Fishing', 'Lovecraftian', 'Adventure', 'Open World', 'Mystery', 'Inventory Management', 'Atmospheric', 'Psychological Horror', 'Horror', 'RPG', 'Simulation', 'Singleplayer', 'Stylized', 'Survival Horror', 'Psychological', 'Story Rich', 'Indie', 'Sailing', '3D']"
Age of History II,['Łukasz Jakowski'],False,4711,"1,000,000 .. 2,000,000",41684,['Łukasz Jakowski Games'],2018-11-01,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Workshop', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",['Strategy'],"['Strategy', 'Historical', 'War', 'Grand Strategy', 'Turn-Based Strategy', 'Political Sim', 'Turn-Based', 'Simulation', 'Sandbox', 'Multiplayer', 'Singleplayer', 'World War II', 'Political', 'Diplomacy', 'Politics', 'Alternate History', 'World War I', 'Indie', 'Open World', 'Casual']"
The Stanley Parable,['Galactic Cafe'],False,3400,"2,000,000 .. 5,000,000",41582,['Galactic Cafe'],2013-10-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie']","['Comedy', 'Narration', 'Indie', 'Walking Simulator', 'First-Person', 'Funny', 'Psychological', 'Satire', 'Dynamic Narration', 'Adventure', 'Multiple Endings', 'Exploration', 'Singleplayer', 'Choices Matter', 'Story Rich', 'Short', 'Surreal', 'Atmospheric', 'Puzzle', 'Casual']"
They Are Billions,['Numantian Games'],False,7257,"2,000,000 .. 5,000,000",41508,['Numantian Games'],2019-06-01,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],"['Base-Building', 'Colony Sim', 'Strategy', 'Zombies', 'Survival', 'RTS', 'Tower Defense', 'City Builder', 'Steampunk', 'Building', 'Post-apocalyptic', 'Singleplayer', 'Resource Management', 'Real-Time with Pause', 'Difficult', 'Tactical', 'Management', 'Indie', 'Isometric', 'Multiplayer']"
Dragon's Dogma: Dark Arisen,['Capcom'],False,5376,"2,000,000 .. 5,000,000",41310,['Capcom'],2016-01-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']","['RPG', 'Open World', 'Character Customization', 'Fantasy', 'Action', 'Adventure', 'Singleplayer', 'Action RPG', 'Dragons', 'Dark Fantasy', 'Third Person', 'Magic', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Difficult', 'Multiplayer', 'JRPG', 'Hack and Slash']"
Lobotomy Corporation | Monster Management Simulation,['ProjectMoon'],False,2719,"1,000,000 .. 2,000,000",41213,['ProjectMoon'],2018-04-01,"['Single-player', 'Family Sharing']","['Indie', 'Simulation']","['Management', 'Difficult', 'Psychological Horror', 'Story Rich', 'Simulation', 'Horror', 'Gore', 'Great Soundtrack', 'Singleplayer', 'Indie', 'Strategy', '2D', 'Cute', 'Lovecraftian', 'Anime', 'Atmospheric', 'RTS', 'Rogue-like', 'Visual Novel', 'Rogue-lite']"
Torchlight II,['Runic Games'],False,3210,"2,000,000 .. 5,000,000",41131,['Arc Games'],2012-09-01,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Action RPG', 'Hack and Slash', 'Loot', 'Dungeon Crawler', 'Co-op', 'Fantasy', 'Online Co-Op', 'Multiplayer', 'Action', 'Adventure', 'Singleplayer', 'Indie', 'Moddable', 'Character Customization', 'Isometric', 'Replay Value', 'Steampunk', 'Atmospheric', 'Cartoon']"
Fallout 3: Game of the Year Edition,['Bethesda Game Studios'],False,9515,"2,000,000 .. 5,000,000",41078,['Bethesda Softworks'],2009-12-01,"['Single-player', 'Family Sharing']",['RPG'],"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Sci-fi', 'FPS', 'Adventure', 'Action', 'Exploration', 'Replay Value', 'Atmospheric', 'Sandbox', 'Third Person', 'Story Rich', 'Shooter', 'Action RPG', 'Cult Classic', 'Great Soundtrack']"
Medieval Dynasty,['Render Cube'],False,4174,"1,000,000 .. 2,000,000",40992,['Toplitz Productions'],2021-09-01,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Crafting', 'Building', 'Multiplayer', 'Co-op', 'Medieval', 'Survival', 'Open World', 'Immersive Sim', 'Sandbox', 'Base-Building', 'RPG', 'Singleplayer', 'Simulation', 'Atmospheric', 'Realistic', 'First-Person', 'Adventure', 'Historical', 'Management', 'Agriculture']"
Age of Empires III: Definitive Edition,"[""World's Edge"", 'Tantalus Media', 'Forgotten Empires']",True,7401,"1,000,000 .. 2,000,000",40941,['Xbox Game Studios'],2020-10-01,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Free To Play', 'Strategy']","['Strategy', 'Base-Building', 'RTS', 'Multiplayer', 'Military', 'City Builder', 'Historical', 'War', 'Singleplayer', 'Free to Play', 'Resource Management', 'PvP', 'Combat', '3D', 'Online Co-Op', 'Co-op', 'Medieval', 'Moddable', 'Story Rich', 'Level Editor']"
Total War: WARHAMMER,"['CREATIVE ASSEMBLY', 'Feral Interactive (Linux)', 'Feral Interactive (Mac)']",False,11533,"1,000,000 .. 2,000,000",40889,"['SEGA', 'Feral Interactive (Linux)', 'Feral Interactive (Mac)']",2016-05-01,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Family Sharing']","['Action', 'Strategy']","['Strategy', 'Fantasy', 'RTS', 'War', 'Turn-Based Strategy', 'Games Workshop', 'Grand Strategy', 'Multiplayer', 'Tactical', 'Dark Fantasy', 'Action', 'Singleplayer', 'Turn-Based', 'Dwarf', 'Atmospheric', 'Co-op', 'Story Rich', 'Open World', 'RPG', 'Gore']"
LEGO® Star Wars™: The Skywalker Saga,['TT Games'],False,4173,"1,000,000 .. 2,000,000",40865,"['Warner Bros. Games', 'Warner Bros. Interactive Entertainment']",2022-04-01,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'HDR available', 'Family Sharing']","['Action', 'Adventure']","['LEGO', 'Adventure', 'Co-op', 'Multiplayer', 'Open World', 'Space', 'Local Co-Op', 'Action', 'Sci-fi', 'Singleplayer', 'Funny', 'Family Friendly', 'Third Person', 'Story Rich', 'Epic', 'Great Soundtrack', 'Memes', 'Beautiful', 'Puzzle', 'NSFW']"
Call of Duty®: Black Ops II,['Treyarch'],False,6454,"2,000,000 .. 5,000,000",40563,['Activision'],2012-11-01,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']",['Action'],"['Multiplayer', 'Action', 'FPS', 'Shooter', 'Singleplayer', 'First-Person', 'Co-op', 'War', 'Online Co-Op', 'Team-Based', 'Futuristic', 'Controller', 'Survival', 'Tactical', 'Great Soundtrack', 'Horror', 'Adventure', 'Sci-fi', 'Massively Multiplayer', 'Atmospheric']"
Half-Life 2: Episode Two,['Valve'],False,1226,"5,000,000 .. 10,000,000",40556,['Valve'],2007-10-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'Stats', 'Includes Source SDK', 'Commentary available', 'Family Sharing']",['Action'],"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Story Rich', 'First-Person', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Great Soundtrack', 'Dystopian ', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror', 'Multiplayer']"
OUTRIDERS,['People Can Fly'],False,20201,"2,000,000 .. 5,000,000",40267,['Square Enix'],2021-04-01,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'RPG']","['Looter Shooter', 'RPG', 'Co-op', 'Third-Person Shooter', 'Action', 'Adventure', 'Multiplayer', 'Loot', 'Singleplayer', 'Shooter', 'Online Co-Op', 'Gore', 'Sci-fi', 'Violent', 'Open World', 'Third Person', 'Character Customization', 'Post-apocalyptic', 'Story Rich', 'Sexual Content']"
Gray Zone Warfare,"['MADFINGER Games, a.s.']",False,19083,"2,000,000 .. 5,000,000",40235,"['MADFINGER Games, a.s.']",2024-04-01,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound']","['Action', 'Massively Multiplayer', 'Early Access']","['Early Access', 'Online Co-Op', 'Tactical', 'FPS', 'Realistic', 'Shooter', 'Extraction Shooter', 'First-Person', 'Military', 'Open World', 'MMORPG', 'Competitive', 'Massively Multiplayer', 'Multiplayer', 'War', 'PvP', 'PvE', 'Survival', 'Action', 'Team-Based']"
Rain World,['Videocult'],False,2490,"1,000,000 .. 2,000,000",39787,['Akupara Games'],2017-03-01,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Custom Volume Controls', 'Adjustable Difficulty', 'Keyboard Only Option', 'Stereo Sound', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie']","['Difficult', 'Atmospheric', 'Survival', 'Exploration', 'Indie', 'Pixel Graphics', 'Platformer', '2D', 'Post-apocalyptic', 'Open World', 'Adventure', '2D Platformer', 'Cute', 'Survival Horror', 'Metroidvania', 'Physics', 'Singleplayer', 'Simulation', 'Souls-like', 'Action']"
Super Animal Royale,['Pixile'],True,2700,"1,000,000 .. 2,000,000",39667,['Pixile'],2021-08-01,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Remote Play on TV']","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Free To Play']","['Battle Royale', 'Free to Play', 'Cute', 'Multiplayer', 'Casual', 'Online Co-Op', 'Shooter', 'Massively Multiplayer', 'Funny', 'Character Customization', 'Co-op', 'Top-Down Shooter', 'PvP', 'Action', 'Indie', 'Survival', 'Colorful', 'Lore-Rich', 'Family Friendly', 'Adventure']"
Russian Fishing 4,['FishSoft LLC'],True,33887,"5,000,000 .. 10,000,000",39598,['FishSoft LLC'],2021-11-01,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'In-App Purchases', 'Stats']","['Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Simulation', 'Sports', 'Free To Play']","['Fishing', 'Multiplayer', 'Free to Play', 'Simulation', 'Nature', 'Realistic', 'Relaxing', 'First-Person', 'Crafting', 'Immersive Sim', 'Sports', 'Atmospheric', 'Singleplayer', 'Open World', 'Survival', 'Massively Multiplayer', 'Casual', 'Adventure', 'RPG', 'Family Friendly']"
No Rest for the Wicked,['Moon Studios GmbH'],False,10970,"2,000,000 .. 5,000,000",39563,['Moon Studios GmbH'],2024-04-01,"['Single-player', 'Partial Controller Support', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'RPG', 'Early Access']","['Early Access', 'Open World', 'Souls-like', 'Action RPG', 'Combat', 'Cinematic', 'Exploration', 'Hack and Slash', 'Colorful', 'Immersive Sim', 'Character Customization', 'RPG', '3D', 'Isometric', 'Controller', 'Action', 'Stylized', 'Dark Fantasy', 'Gothic', 'Atmospheric']"
HITMAN World of Assassination,['IO Interactive A/S'],False,6333,"2,000,000 .. 5,000,000",39449,['IO Interactive A/S'],2022-01-01,"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']","['Stealth', 'Assassin', 'Action', 'Singleplayer', 'VR', 'Sandbox', 'Shooter', 'Violent', 'Multiplayer', 'Third Person', 'Third-Person Shooter', 'Realistic', 'Adventure', 'Cinematic', 'Open World', 'Puzzle', 'Funny', 'Immersive Sim', 'Gore', 'Capitalism']"
DiRT Rally 2.0,['Codemasters'],False,5212,"1,000,000 .. 2,000,000",39383,"['Codemasters', 'Electronic Arts']",2019-02-01,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Family Sharing']","['Racing', 'Simulation', 'Sports']","['Racing', 'Automobile Sim', 'Simulation', 'Multiplayer', 'VR', 'Driving', 'Sports', 'Offroad', 'Realistic', 'Singleplayer', 'Difficult', 'First-Person', 'Controller', 'Open World', 'Co-op', '3D Vision', 'Family Friendly', 'TrackIR', 'Action', 'Adventure']"
